rt_id,Judge,tip,Category,Round,Heat,Stn,stanica,Acro 1,Acro 2,Acro 3,Acro 4,Acro 5,Acro 6,bm,turnir,Acro_7,Acro_8,fall
2005,G,A,Rock'n'Roll-Main Class Contact Style,First round,1,430,6,0,0,-15,0,-5,-1,0,167,-1,-1,0
2005,G,A,Rock'n'Roll-Main Class Contact Style,First round,1,495,6,0,-15,-5,-5,-5,-1,0,167,-1,-1,0
2005,G,A,Rock'n'Roll-Main Class Contact Style,First round,2,494,6,-10,-5,0,-10,-5,-1,0,167,-1,-1,0
2005,G,A,Rock'n'Roll-Main Class Contact Style,First round,2,28,6,-25,-15,-10,-25,-35,-1,0,167,-1,-1,0
2005,G,A,Rock'n'Roll-Main Class Contact Style,First round,3,160,6,-10,-10,-15,-25,-5,-1,0,167,-1,-1,0
2005,G,A,Rock'n'Roll-Main Class Contact Style,First round,3,179,6,-5,-5,-5,-10,-5,-1,0,167,-1,-1,0
2005,G,A,Rock'n'Roll-Main Class Contact Style,First round,4,283,6,-35,-15,-5,-10,-15,-1,0,167,-1,-1,0
2014,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,430,2,0,0,0,0,0,0,0,167,-1,-1,0
2014,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,160,2,0,0,0,0,0,0,0,167,-1,-1,0
2014,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,494,2,0,0,0,0,0,0,0,167,-1,-1,0
2014,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,28,2,0,0,0,0,0,0,0,167,-1,-1,0
2014,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,495,2,0,0,0,0,0,0,0,167,-1,-1,0
2014,B,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,179,2,0,0,0,0,0,0,0,167,-1,-1,0
2014,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,430,4,0,0,0,0,0,0,0,167,-1,-1,0
2014,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,160,4,0,0,0,0,0,0,0,167,-1,-1,0
2014,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,494,4,0,0,0,0,0,0,0,167,-1,-1,0
2014,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,28,4,0,0,0,0,0,0,0,167,-1,-1,0
2014,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,495,4,0,0,0,0,0,0,0,167,-1,-1,0
2014,E,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,179,4,0,0,0,0,0,0,0,167,-1,-1,0
2014,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,1,430,6,0,0,0,0,0,0,0,167,-1,-1,0
2014,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,2,160,6,0,0,0,0,0,0,0,167,-1,-1,0
2014,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,3,494,6,0,0,0,0,0,0,0,167,-1,-1,0
2014,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,4,28,6,0,0,0,0,0,0,0,167,-1,-1,0
2014,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,5,495,6,0,0,0,0,0,0,0,167,-1,-1,0
2014,G,A,Rock'n'Roll-Main Class Contact Style,Final - Foot technique,6,179,6,0,0,0,0,0,0,0,167,-1,-1,0
2015,B,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,222,2,0,0,0,0,0,0,0,167,-1,-1,0
2015,B,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,63,2,0,0,0,0,0,0,0,167,-1,-1,0
2015,E,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,222,4,0,0,0,0,0,0,0,167,-1,-1,0
2015,E,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,63,4,0,0,0,0,0,0,0,167,-1,-1,0
2015,F,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,1,222,5,0,0,0,0,0,0,0,167,-1,-1,0
2015,F,A,Rock'n'Roll-Main Class Free Style,Final - Foot technique,2,63,5,0,0,0,0,0,0,0,167,-1,-1,0
2021,E,A,Rock'n'Roll-Main Class Start,Final,1,286,4,-25,-35,-35,-25,-50,-25,0,167,-1,-1,0
2021,E,A,Rock'n'Roll-Main Class Start,Final,2,40,4,-15,-35,-50,-25,-25,-50,0,167,-1,-1,0
2021,E,A,Rock'n'Roll-Main Class Start,Final,3,118,4,-35,-50,-35,-50,-35,-15,0,167,-1,-1,0
2021,E,A,Rock'n'Roll-Main Class Start,Final,4,142,4,-25,-75,-15,-25,-25,-15,0,167,-1,-1,0
2021,F,A,Rock'n'Roll-Main Class Start,Final,1,286,5,-15,-15,-25,-15,-25,-15,0,167,-1,-1,0
2021,F,A,Rock'n'Roll-Main Class Start,Final,2,40,5,-15,-25,-15,-10,-15,-15,0,167,-1,-1,0
2021,F,A,Rock'n'Roll-Main Class Start,Final,3,118,5,-25,-25,-25,-15,-25,-25,0,167,-1,-1,0
2021,F,A,Rock'n'Roll-Main Class Start,Final,4,142,5,-10,-100,-5,-10,-5,-5,0,167,-1,-1,0
2021,G,A,Rock'n'Roll-Main Class Start,Final,1,286,6,-10,-15,-15,-25,-25,-10,0,167,-1,-1,0
2021,G,A,Rock'n'Roll-Main Class Start,Final,2,40,6,-15,-10,-10,-15,-15,-15,0,167,-1,-1,0
2021,G,A,Rock'n'Roll-Main Class Start,Final,3,118,6,-10,-15,-15,-10,-10,-5,0,167,-1,-1,0
2021,G,A,Rock'n'Roll-Main Class Start,Final,4,142,6,-15,-50,0,-5,-5,0,0,167,-1,-1,0
2022,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,160,2,-10,-15,-10,-15,-25,-10,0,167,-1,-1,0
2022,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,495,2,-15,-10,-15,-25,-15,-25,0,167,-1,-1,0
2022,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,179,2,-10,0,-35,-25,-15,-25,0,167,-1,-1,0
2022,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,494,2,-10,-10,-10,-15,-10,-75,0,167,-1,-1,0
2022,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,28,2,-25,-10,-10,-25,-5,-10,0,167,-1,-1,0
2022,B,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,430,2,-10,-15,-10,-10,-35,-25,0,167,-1,-1,0
2022,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,160,4,-10,-10,-10,-5,-15,-10,0,167,-1,-1,0
2022,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,495,4,-10,-10,-15,-15,-10,-10,0,167,-1,-1,0
2022,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,179,4,-5,-10,-5,-10,-10,-10,0,167,-1,-1,0
2022,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,494,4,-10,-10,-15,-10,-25,-75,0,167,-1,-1,0
2022,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,28,4,-25,-25,-15,-50,-25,-15,0,167,-1,-1,0
2022,E,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,430,4,-10,-10,-5,-10,-35,-10,0,167,-1,-1,0
2022,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,1,160,6,-10,-10,-5,-10,-15,-5,0,167,-1,-1,0
2022,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,2,495,6,-10,-10,-10,-10,0,-10,0,167,-1,-1,0
2022,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,3,179,6,-5,-10,-5,-15,-10,-15,0,167,-1,-1,0
2022,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,4,494,6,-5,-10,-10,-10,-15,-75,0,167,-1,-1,0
2022,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,5,28,6,-15,-10,-10,-35,-15,-25,0,167,-1,-1,0
2022,G,A,Rock'n'Roll-Main Class Contact Style,Final - Acrobatic,6,430,6,-5,-5,-5,-75,-25,-5,0,167,-1,-1,0
2026,B,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,222,2,-50,-10,-15,-15,-35,-35,0,167,-1,-1,0
2026,B,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,63,2,-15,-25,-35,-15,-15,-75,0,167,-1,-1,0
2026,E,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,222,4,-50,-10,-35,-25,-35,-35,0,167,-1,-1,0
2026,E,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,63,4,-15,-25,-15,-35,-10,-75,0,167,-1,-1,0
2026,F,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,1,222,5,-35,-15,-15,-10,-35,-35,0,167,-1,-1,0
2026,F,A,Rock'n'Roll-Main Class Free Style,Final - Acrobatic,2,63,5,-15,-10,-25,-35,-15,-100,0,167,-1,-1,0
